47,19,12
46,19,12
46,18,12
46,17,12
46,16,12
46,15,12
46,14,12
46,13,12
47,13,12
48,13,12
49,13,12
50,13,12
51,13,12
52,13,12
52,12,12
52,11,12
52,10,12
52,9,12
52,8,12
52,7,12
52,6,12
51,6,12
50,6,12
49,6,12
48,6,12
47,6,12
46,6,12
45,6,12
44,6,12
43,6,12
42,6,12
41,6,12
40,6,12
40,7,12
39,7,12
38,7,12
37,7,12
36,7,12
35,7,12
34,7,12
33,7,12
32,7,12
31,7,12
30,7,12
29,7,12
28,7,12
27,7,12
26,7,12
25,7,12
24,7,12
23,7,12
22,7,12
21,7,12
20,7,12
20,8,12
20,9,12
20,10,12
20,11,12
20,12,12
20,13,12
21,13,12
22,13,12
23,13,12
24,13,12
25,13,12
26,13,12
27,13,12
28,13,12
29,13,12
30,13,12
31,13,12
32,13,12
33,13,12
34,13,12
34,12,12
34,11,12
34,10,12
34,9,12
35,9,12
36,9,12
37,9,12
38,9,12
39,9,12
40,9,12
41,9,12
42,9,12
43,9,12
44,9,12
45,9,12
46,9,12
47,9,12
48,9,12
49,9,12
50,9,12
51,9,12
52,9,12
53,9,12
54,9,12
55,9,12
56,9,12
57,9,12
58,9,12
59,9,12
60,9,12
61,9,12
62,9,12
63,9,12
64,9,12
65,9,12
66,9,12
67,9,12
68,9,12
69,9,12
70,9,12
71,9,12
72,9,12
73,9,12
73,10,12
73,11,12
73,12,12
73,13,12
74,13,12
75,13,12
76,13,12
77,13,12
77,12,12
77,11,12
76,11,12
75,11,12
74,11,12
73,11,12
72,11,12
72,10,12
72,9,12
72,8,12
73,8,12
74,8,12
74,9,12
74,10,12
74,11,12
74,12,12
74,13,12
74,14,12
74,15,12
74,16,12
73,16,12
72,16,12
71,16,12
70,16,12
69,16,12
68,16,12
67,16,12
66,16,12
65,16,12
64,16,12
63,16,12
62,16,12
61,16,12
60,16,12
59,16,12
58,16,12
57,16,12
56,16,12
55,16,12
54,16,12
53,16,12
52,16,12
51,16,12
50,16,12
49,16,12
48,16,12
48,15,12
48,14,12
47,14,12
46,14,12
45,14,12
44,14,12
43,14,12
42,14,12
41,14,12
40,14,12
39,14,12
38,14,12
37,14,12
36,14,12
36,13,12
36,12,12
36,11,12
36,10,12
36,9,12
36,8,12
35,8,12
34,8,12
33,8,12
32,8,12
31,8,12
30,8,12
30,9,12
30,10,12
30,11,12
30,12,12
30,13,12
30,14,12
31,14,12
32,14,12
33,14,12
34,14,12
35,14,12
36,14,12
36,13,12
36,12,12
36,11,12
35,11,12
34,11,12
34,12,12
34,13,12
34,14,12
34,15,12
34,16,12
33,16,12
32,16,12
31,16,12
31,15,12
31,14,12
31,13,12
31,12,12
30,12,12
29,12,12
28,12,12
28,11,12
28,10,12
28,9,12
28,8,12
28,7,12
28,6,12
28,5,12
28,4,12
27,4,12
26,4,12
25,4,12
24,4,12
23,4,12
22,4,12
21,4,12
20,4,12
19,4,12
18,4,12
17,4,12
17,5,12
17,6,12
17,7,12
17,8,12
17,9,12
17,10,12
17,11,12
17,12,12
17,13,12
18,13,12
19,13,12
20,13,12
21,13,12
22,13,12
23,13,12
24,13,12
25,13,12
26,13,12
27,13,12
28,13,12
29,13,12
30,13,12
31,13,12
32,13,12
33,13,12
34,13,12
35,13,12
36,13,12
37,13,12
38,13,12
39,13,12
40,13,12
41,13,12
42,13,12
43,13,12
44,13,12
45,13,12
46,13,12
47,13,12
48,13,12
49,13,12
50,13,12
51,13,12
52,13,12
53,13,12
54,13,12
55,13,12
56,13,12
57,13,12
58,13,12
59,13,12
60,13,12
61,13,12
62,13,12
63,13,12
64,13,12
65,13,12
66,13,12
67,13,12
68,13,12
69,13,12
70,13,12
71,13,12
72,13,12
73,13,12
74,13,12
75,13,12
76,13,12
76,12,12
76,11,12
76,10,12
76,9,12
75,9,12
74,9,12
73,9,12
72,9,12
71,9,12
70,9,12
69,9,12
68,9,12
67,9,12
66,9,12
65,9,12
64,9,12
64,10,12
64,11,12
64,12,12
64,13,12
64,14,12
64,15,12
64,16,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
28,17,12
27,17,12
26,17,12
25,17,12
24,17,12
23,17,12
22,17,12
21,17,12
20,17,12
19,17,12
18,17,12
17,17,12
16,17,12
15,17,12
14,17,12
13,17,12
12,17,12
11,17,12
10,17,12
9,17,12
8,17,12
7,17,12
6,17,12
5,17,12
4,17,12
3,17,12
2,17,12
77,17,12
76,17,12
75,17,12
74,17,12
73,17,12
72,17,12
71,17,12
70,17,12
69,17,12
68,17,12
67,17,12
66,17,12
65,17,12
64,17,12
63,17,12
62,17,12
61,17,12
60,17,12
59,17,12
58,17,12
57,17,12
56,17,12
55,17,12
54,17,12
53,17,12
52,17,12
51,17,12
50,17,12
49,17,12
48,17,12
47,17,12
46,17,12
45,17,12
44,17,12
43,17,12
42,17,12
41,17,12
40,17,12
39,17,12
38,17,12
37,17,12
36,17,12
35,17,12
34,17,12
33,17,12
32,17,12
31,17,12
30,17,12
29,17,12
